process_id,gen_num,gen_index,individual,fitness,run,robot,
0,6,17,238,1.23371201,4,babyb,4.112373367
0,6,18,239,1.583195759,4,babyb,5.277319198
0,6,19,240,0.377631921,4,babyb,1.258773069
0,6,20,241,0.514800046,4,babyb,1.716000155
0,6,21,242,0.623761782,4,babyb,2.079205939
0,6,22,243,0.87224476,4,babyb,2.907482532
0,6,23,244,2.477395724,4,babyb,8.257985747
0,6,24,245,0.717680419,4,babyb,2.392268063
0,6,25,246,1.735380494,4,babyb,5.784601647
0,6,26,247,0.614552042,4,babyb,2.048506808
0,6,27,248,0.318632228,4,babyb,1.062107426
0,6,28,249,0.633034076,4,babyb,2.110113586
0,6,29,250,0.566277662,4,babyb,1.887592208
0,7,0,261,2.477395724,4,babyb,8.257985747
0,7,1,262,2.485560341,4,babyb,8.285201136
0,7,2,263,2.51773555,4,babyb,8.392451834
0,7,3,264,2.672961598,4,babyb,8.909871993
0,7,4,265,2.692680827,4,babyb,8.975602758
0,7,5,266,2.725838265,4,babyb,9.086127551
0,7,6,267,2.754217392,4,babyb,9.180724641
0,7,7,268,3.070403122,4,babyb,10.23467707
0,7,8,269,4.101160273,4,babyb,13.67053424
0,7,9,270,4.300751418,4,babyb,14.33583806
0,7,10,271,1.74666071,4,babyb,5.822202367
0,7,11,272,1.31720638,4,babyb,4.390687933
0,7,12,273,0.447660055,4,babyb,1.492200184
0,7,13,274,1.670674726,4,babyb,5.568915754
0,7,14,275,0.770390725,4,babyb,2.567969082
0,7,15,276,2.725838265,4,babyb,9.086127551
0,7,16,277,1.295248408,4,babyb,4.317494693
0,7,17,278,0.453842268,4,babyb,1.51280756
0,7,18,279,1.829423209,4,babyb,6.098077364
0,7,19,280,0.143646541,4,babyb,0.478821802
0,7,20,281,0.38159436,4,babyb,1.271981201
0,7,21,282,1.674730223,4,babyb,5.582434076
0,7,22,283,1.529163863,4,babyb,5.097212877
0,7,23,284,1.190745655,4,babyb,3.969152184
0,7,24,285,0.4327464,4,babyb,1.442488001
0,7,25,286,2.705582333,4,babyb,9.018607777
0,7,26,287,0.654340056,4,babyb,2.181133521
0,7,27,288,1.559481553,4,babyb,5.198271843
0,7,28,289,0.13061244,4,babyb,0.435374799
0,7,29,290,0.957615517,4,babyb,3.192051723
0,8,0,301,2.672961598,4,babyb,8.909871993
0,8,1,302,2.692680827,4,babyb,8.975602758
0,8,2,303,2.705582333,4,babyb,9.018607777
0,8,3,304,2.725838265,4,babyb,9.086127551
0,8,4,305,2.725838265,4,babyb,9.086127551
0,8,5,306,2.754217392,4,babyb,9.180724641
0,8,6,307,2.758585825,4,babyb,9.195286082
0,8,7,308,3.070403122,4,babyb,10.23467707
0,8,8,309,4.101160273,4,babyb,13.67053424
0,8,9,310,4.300751418,4,babyb,14.33583806
0,8,10,311,0.537046939,4,babyb,1.790156464
0,8,11,312,0.226773913,4,babyb,0.755913042
0,8,12,313,2.923592941,4,babyb,9.745309802
0,8,13,314,0.810308427,4,babyb,2.701028091
0,8,14,315,2.714973087,4,babyb,9.049910289
0,8,15,316,0.128989893,4,babyb,0.429966309
0,8,16,317,0.430866665,4,babyb,1.436222218
0,8,17,318,3.070403122,4,babyb,10.23467707
0,8,18,319,0.976161326,4,babyb,3.253871088
0,8,19,320,0.642450869,4,babyb,2.141502897
0,8,20,321,0.227318253,4,babyb,0.757727508
0,8,21,322,1.878352358,4,babyb,6.261174527
0,8,22,323,2.592761845,4,babyb,8.642539484
0,8,23,324,0.521114532,4,babyb,1.737048439
0,8,24,325,2.714973087,4,babyb,9.049910289
0,8,25,326,1.935741645,4,babyb,6.452472149
0,8,26,327,0.453913703,4,babyb,1.513045676
0,8,27,328,0.853710299,4,babyb,2.845700997
0,8,28,329,0.288848257,4,babyb,0.962827524
0,8,29,330,1.321288966,4,babyb,4.404296552
0,9,0,341,2.725838265,4,babyb,9.086127551
0,9,1,342,2.725838265,4,babyb,9.086127551
0,9,2,343,2.754217392,4,babyb,9.180724641
0,9,3,344,2.758585825,4,babyb,9.195286082
0,9,4,345,2.870636423,4,babyb,9.568788076
0,9,5,346,2.923592941,4,babyb,9.745309802
0,9,6,347,3.070403122,4,babyb,10.23467707
0,9,7,348,3.070403122,4,babyb,10.23467707
0,9,8,349,4.101160273,4,babyb,13.67053424
0,9,9,350,4.300751418,4,babyb,14.33583806
0,9,10,351,0.319097377,4,babyb,1.063657925
0,9,11,352,0.675407208,4,babyb,2.251357361
0,9,12,353,1.68781181,4,babyb,5.626039366
0,9,13,354,0.552882991,4,babyb,1.842943303
0,9,14,355,1.586046211,4,babyb,5.286820703
0,9,15,356,2.917771939,4,babyb,9.725906464
0,9,16,357,1.278216213,4,babyb,4.260720709
0,9,17,358,0.30222939,4,babyb,1.0074313
0,9,18,359,1.191827713,4,babyb,3.972759045
0,9,19,360,0.043393443,4,babyb,0.144644809
0,9,20,361,0.472746303,4,babyb,1.575821009
0,9,21,362,0.983732576,4,babyb,3.279108586
0,9,22,363,1.140819587,4,babyb,3.802731958
0,9,23,364,1.295076873,4,babyb,4.31692291
0,9,24,365,0.727860201,4,babyb,2.426200671
0,9,25,366,0.444912683,4,babyb,1.483042278
0,9,26,367,0.264975846,4,babyb,0.883252821
0,9,27,368,0.294754109,4,babyb,0.982513697
0,9,28,369,0.624844804,4,babyb,2.082816014
0,9,29,370,0.532546254,4,babyb,1.77515418
0,10,0,381,2.758585825,4,babyb,9.195286082
0,10,1,382,2.870636423,4,babyb,9.568788076
0,10,2,383,2.917771939,4,babyb,9.725906464
0,10,3,384,2.923592941,4,babyb,9.745309802
0,10,4,385,3.070403122,4,babyb,10.23467707
0,10,5,386,3.070403122,4,babyb,10.23467707
0,10,6,387,3.356896027,4,babyb,11.18965342
0,10,7,388,3.791856702,4,babyb,12.63952234
0,10,8,389,4.101160273,4,babyb,13.67053424
0,10,9,390,4.300751418,4,babyb,14.33583806
0,10,10,391,0.280079269,4,babyb,0.933597562
0,10,11,392,0.145503446,4,babyb,0.485011488
0,10,12,393,0.113446486,4,babyb,0.378154954
0,10,13,394,2.917771939,4,babyb,9.725906464
0,10,14,395,0.186303685,4,babyb,0.621012283
0,10,15,396,0.932533824,4,babyb,3.108446079
0,10,16,397,2.783900332,4,babyb,9.279667773
0,10,17,398,3.09154639,4,babyb,10.30515463
0,10,18,399,0.825495776,4,babyb,2.751652587
0,10,19,400,0.926669172,4,babyb,3.088897241
0,10,20,401,0.088329442,4,babyb,0.294431472
0,10,21,402,1.629137482,4,babyb,5.430458272
0,10,22,403,2.740287825,4,babyb,9.134292749
0,10,23,404,0.385770326,4,babyb,1.285901088
0,10,24,405,0.689573045,4,babyb,2.298576815
0,10,25,406,0.587895256,4,babyb,1.959650852
0,10,26,407,3.158096593,4,babyb,10.52698864
0,10,27,408,0.424405164,4,babyb,1.414683881
0,10,28,409,0.523248415,4,babyb,1.744161383
0,10,29,410,1.235703621,4,babyb,4.119012069
0,11,0,421,2.986583278,4,babyb,9.955277592
0,11,1,422,3.070403122,4,babyb,10.23467707
0,11,2,423,3.070403122,4,babyb,10.23467707
0,11,3,424,3.09154639,4,babyb,10.30515463
0,11,4,425,3.158096593,4,babyb,10.52698864
0,11,5,426,3.356896027,4,babyb,11.18965342
0,11,6,427,3.770367457,4,babyb,12.56789152
0,11,7,428,3.791856702,4,babyb,12.63952234
0,11,8,429,4.101160273,4,babyb,13.67053424
0,11,9,430,4.300751418,4,babyb,14.33583806
0,11,10,431,2.736110445,4,babyb,9.120368151
0,11,11,432,3.070403122,4,babyb,10.23467707
0,11,12,433,1.442439505,4,babyb,4.808131684
0,11,13,434,0.565375943,4,babyb,1.884586476
0,11,14,435,0.178818282,4,babyb,0.59606094
0,11,15,436,0.819040457,4,babyb,2.730134856
0,11,16,437,0.508382847,4,babyb,1.694609491
0,11,17,438,0.400008908,4,babyb,1.333363027
0,11,18,439,4.101160273,4,babyb,13.67053424
0,11,19,440,1.003762347,4,babyb,3.345874489
0,11,20,441,3.022664937,4,babyb,10.07554979
0,11,21,442,1.52071597,4,babyb,5.069053234
0,11,22,443,0.751126779,4,babyb,2.503755929
0,11,23,444,0.498887446,4,babyb,1.662958153
0,11,24,445,1.246122117,4,babyb,4.153740389
0,11,25,446,0.401617213,4,babyb,1.338724042
0,11,26,447,0.407374885,4,babyb,1.357916284
0,11,27,448,0.555210821,4,babyb,1.850702736
0,11,28,449,0.422486928,4,babyb,1.40828976
0,11,29,450,0.082945273,4,babyb,0.276484243
0,12,0,461,3.070403122,4,babyb,10.23467707
0,12,1,462,3.09154639,4,babyb,10.30515463
0,12,2,463,3.158096593,4,babyb,10.52698864
0,12,3,464,3.334422934,4,babyb,11.11474311
0,12,4,465,3.356896027,4,babyb,11.18965342
0,12,5,466,3.770367457,4,babyb,12.56789152
0,12,6,467,3.791856702,4,babyb,12.63952234
0,12,7,468,4.101160273,4,babyb,13.67053424
0,12,8,469,4.101160273,4,babyb,13.67053424
0,12,9,470,4.300751418,4,babyb,14.33583806
0,12,10,471,0.179410275,4,babyb,0.59803425
0,12,11,472,0.947708004,4,babyb,3.159026679
0,12,12,473,0.143990803,4,babyb,0.479969343
0,12,13,474,0.227682275,4,babyb,0.758940916
0,12,14,475,0.725385834,4,babyb,2.41795278
0,12,15,476,0.503092409,4,babyb,1.676974698
0,12,16,477,0.458693867,4,babyb,1.528979556
0,12,17,478,0.120951533,4,babyb,0.403171776
0,12,18,479,0.998887762,4,babyb,3.329625874
0,12,19,480,0.602708886,4,babyb,2.009029621
0,12,20,481,0.406994794,4,babyb,1.356649314
0,12,21,482,0.406361866,4,babyb,1.354539554
0,12,22,483,0.382164724,4,babyb,1.273882415
0,12,23,484,0.104907642,4,babyb,0.349692142
0,12,24,485,0.086544646,4,babyb,0.288482153
0,12,25,486,1.097347502,4,babyb,3.657825007
0,12,26,487,0.445473545,4,babyb,1.484911816
0,12,27,488,0.544367736,4,babyb,1.814559119
0,12,28,489,0.89907158,4,babyb,2.996905268
0,12,29,490,1.116294501,4,babyb,3.72098167
0,13,0,501,3.070403122,4,babyb,10.23467707
0,13,1,502,3.09154639,4,babyb,10.30515463
0,13,2,503,3.158096593,4,babyb,10.52698864
0,13,3,504,3.334422934,4,babyb,11.11474311
0,13,4,505,3.356896027,4,babyb,11.18965342
0,13,5,506,3.770367457,4,babyb,12.56789152
0,13,6,507,3.791856702,4,babyb,12.63952234
0,13,7,508,4.101160273,4,babyb,13.67053424
0,13,8,509,4.101160273,4,babyb,13.67053424
0,13,9,510,4.300751418,4,babyb,14.33583806
0,13,10,511,0.732194586,4,babyb,2.440648619
0,13,11,512,1.324827132,4,babyb,4.416090442
0,13,12,513,0.088798978,4,babyb,0.295996594
0,13,13,514,0.191406388,4,babyb,0.638021292
0,13,14,515,2.544011205,4,babyb,8.480037349
0,13,15,516,0.917984869,4,babyb,3.059949562
0,13,16,517,3.791856702,4,babyb,12.63952234
0,13,17,518,2.857041979,4,babyb,9.523473264
0,13,18,519,0.657821538,4,babyb,2.19273846
0,13,19,520,0.636011473,4,babyb,2.120038244
0,13,20,521,0.672482526,4,babyb,2.24160842
0,13,21,522,0.815912993,4,babyb,2.719709976
0,13,22,523,1.057824767,4,babyb,3.526082556
0,13,23,524,0.990487685,4,babyb,3.301625618
0,13,24,525,0.467671438,4,babyb,1.558904794
0,13,25,526,2.294739836,4,babyb,7.649132786
0,13,26,527,1.796388003,4,babyb,5.98796001
0,13,27,528,0.473362369,4,babyb,1.577874563
0,13,28,529,0.945660663,4,babyb,3.152202209
0,13,29,530,0.331945336,4,babyb,1.106484454
0,14,0,541,3.09154639,4,babyb,10.30515463
0,14,1,542,3.158096593,4,babyb,10.52698864
0,14,2,543,3.334422934,4,babyb,11.11474311
0,14,3,544,3.356896027,4,babyb,11.18965342
0,14,4,545,3.770367457,4,babyb,12.56789152
0,14,5,546,3.791856702,4,babyb,12.63952234
0,14,6,547,3.791856702,4,babyb,12.63952234
0,14,7,548,4.101160273,4,babyb,13.67053424
0,14,8,549,4.101160273,4,babyb,13.67053424
0,14,9,550,4.300751418,4,babyb,14.33583806
0,14,10,551,0.762507409,4,babyb,2.541691362
0,14,11,552,0.474086403,4,babyb,1.58028801
0,14,12,553,1.266634837,4,babyb,4.222116124
0,14,13,554,3.356896027,4,babyb,11.18965342
0,14,14,555,0.159109589,4,babyb,0.530365296
0,14,15,556,2.125232211,4,babyb,7.084107368
0,14,16,557,0.303740088,4,babyb,1.012466961
0,14,17,558,0.527946744,4,babyb,1.75982248
0,14,18,559,4.101160273,4,babyb,13.67053424
0,14,19,560,4.300751418,4,babyb,14.33583806
0,14,20,561,1.360284906,4,babyb,4.53428302
0,14,21,562,0.849144617,4,babyb,2.830482058
0,14,22,563,1.286413148,4,babyb,4.288043827
0,14,23,564,4.072624589,4,babyb,13.5754153
0,14,24,565,4.725646529,4,babyb,15.7521551
0,14,25,566,0.230542444,4,babyb,0.768474812
0,14,26,567,2.812206751,4,babyb,9.374022502
0,14,27,568,0.232631837,4,babyb,0.775439456
0,14,28,569,1.563962142,4,babyb,5.213207141
0,14,29,570,0.284812035,4,babyb,0.94937345
0,15,0,581,3.770367457,4,babyb,12.56789152
0,15,1,582,3.791856702,4,babyb,12.63952234
0,15,2,583,3.791856702,4,babyb,12.63952234
0,15,3,584,4.072624589,4,babyb,13.5754153
0,15,4,585,4.101160273,4,babyb,13.67053424
0,15,5,586,4.101160273,4,babyb,13.67053424
0,15,6,587,4.101160273,4,babyb,13.67053424
0,15,7,588,4.300751418,4,babyb,14.33583806
0,15,8,589,4.300751418,4,babyb,14.33583806
0,15,9,590,4.725646529,4,babyb,15.7521551
0,15,10,591,0.290081079,4,babyb,0.96693693
0,15,11,592,0.120707011,4,babyb,0.402356704
0,15,12,593,0.716962227,4,babyb,2.389874089
0,15,13,594,0.389418344,4,babyb,1.298061146
0,15,14,595,1.145689494,4,babyb,3.81896498
0,15,15,596,0.549724754,4,babyb,1.832415846
0,15,16,597,1.511132617,4,babyb,5.037108723
0,15,17,598,0.551704891,4,babyb,1.839016303
0,15,18,599,0.384170501,4,babyb,1.280568337
0,15,19,600,1.988654944,4,babyb,6.628849813
0,15,20,601,0.227782357,4,babyb,0.759274522
0,15,21,602,1.513645395,4,babyb,5.04548465
0,15,22,603,0.175161617,4,babyb,0.583872056
0,15,23,604,0.971251728,4,babyb,3.237505761
0,15,24,605,0.149797727,4,babyb,0.499325758
0,15,25,606,1.791495337,4,babyb,5.971651123
0,15,26,607,1.274834321,4,babyb,4.249447737
0,15,27,608,1.395679394,4,babyb,4.652264645
0,15,28,609,1.156185339,4,babyb,3.853951131
0,15,29,610,0.360344554,4,babyb,1.201148513
0,16,0,621,3.770367457,4,babyb,12.56789152
0,16,1,622,3.791856702,4,babyb,12.63952234
0,16,2,623,3.791856702,4,babyb,12.63952234
0,16,3,624,4.072624589,4,babyb,13.5754153
0,16,4,625,4.101160273,4,babyb,13.67053424
0,16,5,626,4.101160273,4,babyb,13.67053424
0,16,6,627,4.101160273,4,babyb,13.67053424
0,16,7,628,4.300751418,4,babyb,14.33583806
0,16,8,629,4.300751418,4,babyb,14.33583806
0,16,9,630,4.725646529,4,babyb,15.7521551
0,16,10,631,0.172113581,4,babyb,0.573711935
0,16,11,632,0.921285222,4,babyb,3.07095074
0,16,12,633,1.837664875,4,babyb,6.125549584
0,16,13,634,0.671365368,4,babyb,2.237884559
0,16,14,635,0.57741771,4,babyb,1.924725701
0,16,15,636,4.353866962,4,babyb,14.51288987
0,16,16,637,1.825944813,4,babyb,6.086482709
0,16,17,638,0.734491633,4,babyb,2.448305444
0,16,18,639,0.263394554,4,babyb,0.877981848
0,16,19,640,0.425092287,4,babyb,1.416974291
0,16,20,641,1.616309215,4,babyb,5.387697384
0,16,21,642,1.181031608,4,babyb,3.936772026
0,16,22,643,0.317787938,4,babyb,1.059293127
0,16,23,644,2.263866379,4,babyb,7.546221264
0,16,24,645,2.012886963,4,babyb,6.70962321
0,16,25,646,3.386687771,4,babyb,11.28895924
0,16,26,647,1.254053544,4,babyb,4.180178479
0,16,27,648,0.618240934,4,babyb,2.060803114
0,16,28,649,1.104961945,4,babyb,3.683206482
0,16,29,650,0.073944077,4,babyb,0.246480255
0,17,0,661,3.791856702,4,babyb,12.63952234
0,17,1,662,4.072624589,4,babyb,13.5754153
0,17,2,663,4.101160273,4,babyb,13.67053424
0,17,3,664,4.101160273,4,babyb,13.67053424
0,17,4,665,4.101160273,4,babyb,13.67053424
0,17,5,666,4.14280569,4,babyb,13.8093523
0,17,6,667,4.300751418,4,babyb,14.33583806
0,17,7,668,4.300751418,4,babyb,14.33583806
0,17,8,669,4.353866962,4,babyb,14.51288987
0,17,9,670,4.725646529,4,babyb,15.7521551
0,17,10,671,1.511925146,4,babyb,5.039750487
0,17,11,672,0.969206835,4,babyb,3.230689451
0,17,12,673,1.25405763,4,babyb,4.1801921
0,17,13,674,4.714760827,4,babyb,15.71586942
0,17,14,675,0.068270643,4,babyb,0.22756881
0,17,15,676,4.202513426,4,babyb,14.00837809
0,17,16,677,0.661932048,4,babyb,2.206440161
0,17,17,678,0.1766764,4,babyb,0.588921334
0,17,18,679,0.991567913,4,babyb,3.305226378
0,17,19,680,0.959994608,4,babyb,3.199982027
0,17,20,681,1.032094421,4,babyb,3.440314738
0,17,21,682,0.855113214,4,babyb,2.850377379
0,17,22,683,1.46113377,4,babyb,4.8704459
0,17,23,684,4.714760827,4,babyb,15.71586942
0,17,24,685,0.547643123,4,babyb,1.825477076
0,17,25,686,4.819916703,4,babyb,16.06638901
0,17,26,687,0.221684357,4,babyb,0.738947856
0,17,27,688,1.242224667,4,babyb,4.140748889
0,17,28,689,1.553501511,4,babyb,5.17833837
0,17,29,690,0.118516557,4,babyb,0.395055191
0,18,0,701,4.202513426,4,babyb,14.00837809
0,18,1,702,4.279822106,4,babyb,14.26607369
0,18,2,703,4.300751418,4,babyb,14.33583806
0,18,3,704,4.300751418,4,babyb,14.33583806
0,18,4,705,4.353866962,4,babyb,14.51288987
0,18,5,706,4.714760827,4,babyb,15.71586942
0,18,6,707,4.714760827,4,babyb,15.71586942
0,18,7,708,4.714760827,4,babyb,15.71586942
0,18,8,709,4.725646529,4,babyb,15.7521551
0,18,9,710,4.819916703,4,babyb,16.06638901
0,18,10,711,4.147799491,4,babyb,13.8259983
0,18,11,712,0.896059354,4,babyb,2.986864515
0,18,12,713,2.35505619,4,babyb,7.850187299
0,18,13,714,4.300751418,4,babyb,14.33583806
0,18,14,715,5.480103185,4,babyb,18.26701062
0,18,15,716,1.279086917,4,babyb,4.263623056
0,18,16,717,4.28315776,4,babyb,14.27719253
0,18,17,718,1.682846202,4,babyb,5.60948734
0,18,18,719,4.725646529,4,babyb,15.7521551
0,18,19,720,4.768538954,4,babyb,15.89512985
0,18,20,721,4.869107522,4,babyb,16.23035841
0,18,21,722,1.912652828,4,babyb,6.375509425
0,18,22,723,1.260734552,4,babyb,4.202448508
0,18,23,724,4.300751418,4,babyb,14.33583806
0,18,24,725,4.367373295,4,babyb,14.55791098
0,18,25,726,0.64106661,4,babyb,2.1368887
0,18,26,727,3.636464666,4,babyb,12.12154889
0,18,27,728,4.672728459,4,babyb,15.57576153
0,18,28,729,2.152117253,4,babyb,7.173724176
0,18,29,730,4.006568007,4,babyb,13.35522669
0,19,0,741,4.714760827,4,babyb,15.71586942
0,19,1,742,4.714760827,4,babyb,15.71586942
0,19,2,743,4.714760827,4,babyb,15.71586942
0,19,3,744,4.725646529,4,babyb,15.7521551
0,19,4,745,4.725646529,4,babyb,15.7521551
0,19,5,746,4.768538954,4,babyb,15.89512985
0,19,6,747,4.819916703,4,babyb,16.06638901
0,19,7,748,4.869107522,4,babyb,16.23035841
0,19,8,749,5.050077301,4,babyb,16.833591
0,19,9,750,5.480103185,4,babyb,18.26701062
0,19,10,751,5.311904925,4,babyb,17.70634975
0,19,11,752,4.289609694,4,babyb,14.29869898
0,19,12,753,2.770658419,4,babyb,9.235528065
0,19,13,754,2.511228035,4,babyb,8.370760117
0,19,14,755,5.372543978,4,babyb,17.90847993
0,19,15,756,4.091351437,4,babyb,13.63783812
0,19,16,757,3.554925612,4,babyb,11.84975204
0,19,17,758,3.390227971,4,babyb,11.3007599
0,19,18,759,3.449304625,4,babyb,11.49768208
0,19,19,760,4.980648336,4,babyb,16.60216112
0,19,20,761,2.596681012,4,babyb,8.655603374
0,19,21,762,5.313099301,4,babyb,17.710331
0,19,22,763,4.267327985,4,babyb,14.22442662
0,19,23,764,1.714367987,4,babyb,5.714559957
0,19,24,765,4.330337077,4,babyb,14.43445692
0,19,25,766,0.980192864,4,babyb,3.267309546
0,19,26,767,3.019420933,4,babyb,10.06473644
0,19,27,768,4.255854914,4,babyb,14.18618305
0,19,28,769,4.43738361,4,babyb,14.7912787
0,19,29,770,3.683401501,4,babyb,12.278005
0,0,0,1,0.323146399,5,babyb,1.077154663
0,0,1,2,1.419838679,5,babyb,4.732795597
0,0,2,3,0.268223382,5,babyb,0.89407794
0,0,3,4,1.374569576,5,babyb,4.581898585
0,0,4,5,0.588728594,5,babyb,1.962428645
0,0,5,6,0.89490823,5,babyb,2.983027433
0,0,6,7,0.187830228,5,babyb,0.626100759
0,0,7,8,0.247368006,5,babyb,0.82456002
0,0,8,9,1.222602363,5,babyb,4.07534121
0,0,9,10,0.560005289,5,babyb,1.866684296
0,1,0,21,0.323146399,5,babyb,1.077154663
0,1,1,22,1.419838679,5,babyb,4.732795597
0,1,2,23,0.268223382,5,babyb,0.89407794
0,1,3,24,1.374569576,5,babyb,4.581898585
0,1,4,25,0.588728594,5,babyb,1.962428645
0,1,5,26,0.89490823,5,babyb,2.983027433
0,1,6,27,0.187830228,5,babyb,0.626100759
0,1,7,28,0.247368006,5,babyb,0.82456002
0,1,8,29,1.222602363,5,babyb,4.07534121
0,1,9,30,0.560005289,5,babyb,1.866684296
0,1,10,31,0.323146399,5,babyb,1.077154663
0,1,11,32,2.860645009,5,babyb,9.535483363
0,1,12,33,0.821542256,5,babyb,2.738474185
0,1,13,34,0.837403085,5,babyb,2.791343615
0,1,14,35,0.179211834,5,babyb,0.597372781
0,1,15,36,0.359557612,5,babyb,1.198525375
0,1,16,37,1.514024242,5,babyb,5.046747473
0,1,17,38,1.018290529,5,babyb,3.394301763
0,1,18,39,0.497109031,5,babyb,1.657030104
0,1,19,40,0.478937688,5,babyb,1.59645896
0,1,20,41,0.466134882,5,babyb,1.553782939
0,1,21,42,0.879371048,5,babyb,2.931236826
0,1,22,43,1.030057911,5,babyb,3.433526369
0,1,23,44,0.295581442,5,babyb,0.985271472
0,1,24,45,1.952628404,5,babyb,6.508761347
0,1,25,46,2.359891253,5,babyb,7.866304178
0,1,26,47,0.2404364,5,babyb,0.801454668
0,1,27,48,0.309892472,5,babyb,1.032974905
0,1,28,49,1.086358025,5,babyb,3.621193416
0,1,29,50,0.393737911,5,babyb,1.312459704
0,2,0,61,1.030057911,5,babyb,3.433526369
0,2,1,62,1.086358025,5,babyb,3.621193416
0,2,2,63,1.222602363,5,babyb,4.07534121
0,2,3,64,1.362753326,5,babyb,4.542511088
0,2,4,65,1.374569576,5,babyb,4.581898585
0,2,5,66,1.419838679,5,babyb,4.732795597
0,2,6,67,1.514024242,5,babyb,5.046747473
0,2,7,68,1.952628404,5,babyb,6.508761347
0,2,8,69,2.359891253,5,babyb,7.866304178
0,2,9,70,2.860645009,5,babyb,9.535483363
0,2,10,71,0.058282037,5,babyb,0.194273457
0,2,11,72,0.449277837,5,babyb,1.497592788
0,2,12,73,0.800432917,5,babyb,2.668109724
0,2,13,74,1.176284246,5,babyb,3.920947487
0,2,14,75,1.816201175,5,babyb,6.054003915
0,2,15,76,1.11540088,5,babyb,3.718002933
0,2,16,77,0.515285536,5,babyb,1.717618452
0,2,17,78,0.499064729,5,babyb,1.663549096
0,2,18,79,0.976149725,5,babyb,3.253832417
0,2,19,80,0.394127422,5,babyb,1.313758073
0,2,20,81,0.7856255,5,babyb,2.618751665
0,2,21,82,0.511482044,5,babyb,1.704940146
0,2,22,83,1.258969846,5,babyb,4.196566152
0,2,23,84,1.173750633,5,babyb,3.912502109
0,2,24,85,1.937981157,5,babyb,6.45993719
0,2,25,86,0.822758344,5,babyb,2.742527814
0,2,26,87,0.264323961,5,babyb,0.881079871
0,2,27,88,2.186394811,5,babyb,7.287982702
0,2,28,89,0.728925302,5,babyb,2.429751007
0,2,29,90,1.530035248,5,babyb,5.100117492
0,3,0,101,1.374569576,5,babyb,4.581898585
0,3,1,102,1.419838679,5,babyb,4.732795597
0,3,2,103,1.514024242,5,babyb,5.046747473
0,3,3,104,1.530035248,5,babyb,5.100117492
0,3,4,105,1.816201175,5,babyb,6.054003915
0,3,5,106,1.937981157,5,babyb,6.45993719
0,3,6,107,1.952628404,5,babyb,6.508761347
0,3,7,108,2.186394811,5,babyb,7.287982702
0,3,8,109,2.359891253,5,babyb,7.866304178
0,3,9,110,2.860645009,5,babyb,9.535483363
0,3,10,111,0.748321479,5,babyb,2.494404931
0,3,11,112,0.907327952,5,babyb,3.024426507
0,3,12,113,1.056876658,5,babyb,3.522922194
0,3,13,114,2.035104814,5,babyb,6.783682714
0,3,14,115,1.430850521,5,babyb,4.769501738
0,3,15,116,0.460934446,5,babyb,1.536448153
0,3,16,117,1.026855642,5,babyb,3.42285214
0,3,17,118,0.157921627,5,babyb,0.526405423
0,3,18,119,1.866540498,5,babyb,6.22180166
0,3,19,120,0.480228216,5,babyb,1.60076072
0,3,20,121,2.731702292,5,babyb,9.105674306
0,3,21,122,0.580655693,5,babyb,1.935518978
0,3,22,123,0.136657209,5,babyb,0.45552403
0,3,23,124,0.093093585,5,babyb,0.310311949
0,3,24,125,1.358368519,5,babyb,4.527895063
0,3,25,126,2.430955019,5,babyb,8.103183398
0,3,26,127,0.995326983,5,babyb,3.317756611
0,3,27,128,1.555000524,5,babyb,5.18333508
0,3,28,129,0.275517324,5,babyb,0.918391081
0,3,29,130,0.530599785,5,babyb,1.768665949
0,4,0,141,1.816201175,5,babyb,6.054003915
0,4,1,142,1.866540498,5,babyb,6.22180166
0,4,2,143,1.937981157,5,babyb,6.45993719
0,4,3,144,1.952628404,5,babyb,6.508761347
0,4,4,145,2.035104814,5,babyb,6.783682714
0,4,5,146,2.186394811,5,babyb,7.287982702
0,4,6,147,2.359891253,5,babyb,7.866304178
0,4,7,148,2.430955019,5,babyb,8.103183398
0,4,8,149,2.731702292,5,babyb,9.105674306
0,4,9,150,2.860645009,5,babyb,9.535483363
0,4,10,151,1.357240316,5,babyb,4.524134386
0,4,11,152,0.665038792,5,babyb,2.216795972
0,4,12,153,1.826218903,5,babyb,6.087396342
0,4,13,154,0.863780608,5,babyb,2.879268692
0,4,14,155,0.935316131,5,babyb,3.117720435
0,4,15,156,1.330598899,5,babyb,4.435329665
0,4,16,157,1.472026004,5,babyb,4.906753348
0,4,17,158,0.794342283,5,babyb,2.647807609
0,4,18,159,0.365010208,5,babyb,1.216700694
0,4,19,160,1.667975194,5,babyb,5.559917314
0,4,20,161,2.209688194,5,babyb,7.365627312
0,4,21,162,0.70675543,5,babyb,2.355851433
0,4,22,163,1.128298693,5,babyb,3.760995645
0,4,23,164,0.737272368,5,babyb,2.457574559
0,4,24,165,0.858729719,5,babyb,2.862432395
0,4,25,166,0.801549671,5,babyb,2.671832237
0,4,26,167,1.898218967,5,babyb,6.327396557
0,4,27,168,1.244897532,5,babyb,4.149658439
0,4,28,169,1.122272225,5,babyb,3.740907416
0,4,29,170,0.20693585,5,babyb,0.689786167
0,5,0,181,1.937981157,5,babyb,6.45993719
0,5,1,182,1.952628404,5,babyb,6.508761347
0,5,2,183,2.035104814,5,babyb,6.783682714
0,5,3,184,2.186394811,5,babyb,7.287982702
